# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 415 Hz
# Recording started at: 2025-09-19 13:28:57.478
time;ωₓ (rad/s);ωᵧ (rad/s);ωᶻ (rad/s);ω_total (rad/s)
42,865197;0,005;0,004;-0,009;0,011
42,882312;0,006;0,004;-0,009;0,012
42,882568;0,010;0,002;-0,010;0,014
42,898307;0,011;0,002;-0,009;0,015
42,913902;0,010;0,004;-0,005;0,012
42,914190;0,006;0,006;-0,003;0,009
42,929293;0,001;0,009;0,002;0,009
42,929604;-0,005;0,009;0,003;0,010
42,944107;-0,007;0,004;0,002;0,008
42,957613;-0,010;0,000;-0,001;0,010
42,957866;-0,011;-0,004;-0,003;0,012
42,971794;-0,010;-0,006;-0,004;0,012
42,986703;-0,007;-0,006;-0,004;0,010
42,986962;-0,004;-0,002;-0,005;0,007
43,001132;-0,000;0,000;-0,004;0,004
43,014722;0,004;0,006;-0,002;0,007
43,028250;0,010;0,013;-0,001;0,017
43,042279;0,011;0,012;-0,001;0,016
43,058947;0,013;0,010;0,001;0,017
43,074987;0,010;0,002;0,003;0,011
43,089379;0,005;-0,004;0,004;0,007
43,103965;0,001;-0,006;0,003;0,007
43,104238;-0,002;-0,004;0,004;0,006
43,121456;-0,006;0,002;0,009;0,011
43,121759;-0,007;0,007;0,013;0,016
43,137991;-0,006;0,010;0,012;0,016
43,153578;-0,000;0,006;0,008;0,010
43,153908;0,006;0,000;0,004;0,007
43,169982;0,010;-0,005;0,003;0,011
43,170273;0,009;-0,006;0,005;0,012
43,185580;0,004;-0,002;0,010;0,011
43,201437;-0,004;-0,001;0,014;0,015
43,201749;-0,012;0,000;0,013;0,018
43,216971;-0,018;-0,002;0,010;0,021
43,231950;-0,021;-0,006;0,007;0,023
43,245443;-0,018;-0,005;0,008;0,021
43,245686;-0,016;-0,002;0,009;0,018
43,259295;-0,011;0,000;0,008;0,014
43,273253;-0,007;0,000;0,004;0,008
43,273643;-0,005;0,001;0,001;0,005
43,286287;-0,002;0,004;-0,003;0,005
43,301026;-0,002;0,005;-0,005;0,008
43,315651;-0,002;0,007;-0,007;0,010
43,316009;-0,001;0,009;-0,008;0,012
43,330595;-0,001;0,010;-0,007;0,012
43,331869;-0,001;0,010;-0,004;0,011
43,345501;-0,000;0,011;-0,003;0,011
43,359014;0,001;0,009;-0,002;0,009
43,359589;0,001;0,006;-0,002;0,006
43,372316;0,001;0,002;-0,003;0,004
43,384985;-0,000;0,001;-0,003;0,003
43,399687;-0,001;-0,001;-0,004;0,005
43,399940;-0,000;-0,002;-0,004;0,005
43,414777;0,001;-0,002;-0,005;0,006
43,428827;0,002;0,000;-0,004;0,005
43,429113;0,004;0,001;-0,002;0,004
43,441744;0,006;0,001;-0,002;0,006
43,455783;0,009;0,002;0,001;0,009
43,470529;0,010;0,001;0,007;0,012
43,485422;0,007;0,001;0,008;0,011
43,485725;0,004;-0,001;0,008;0,009
43,499661;-0,001;-0,005;0,007;0,008
43,512907;-0,005;-0,006;0,005;0,010
43,513180;-0,007;-0,009;0,005;0,013
43,527176;-0,009;-0,009;0,008;0,014
43,542036;-0,009;-0,007;0,008;0,014
43,542297;-0,007;-0,005;0,009;0,013
43,558199;-0,006;-0,002;0,009;0,011
43,572383;-0,006;-0,001;0,010;0,012
43,572661;-0,007;0,000;0,009;0,012
43,585691;-0,010;-0,002;0,008;0,013
43,599801;-0,012;-0,004;0,007;0,014
43,600032;-0,016;-0,004;0,009;0,019
43,614198;-0,021;-0,004;0,010;0,024
43,630391;-0,023;-0,002;0,010;0,026
43,630646;-0,027;-0,002;0,012;0,029
43,644715;-0,027;-0,002;0,009;0,029
43,657517;-0,028;-0,002;0,008;0,029
43,671132;-0,023;-0,004;0,004;0,024
43,676288;-0,023;-0,007;0,003;0,025
43,686277;-0,022;-0,007;0,001;0,023
43,702794;-0,020;-0,007;0,001;0,021
43,718550;-0,020;-0,001;0,003;0,020
43,718812;-0,018;0,005;0,004;0,019
43,733414;-0,016;0,010;0,004;0,019
43,733747;-0,010;0,007;-0,001;0,012
43,748256;-0,002;0,001;-0,005;0,006
43,763982;0,005;-0,005;-0,009;0,011
43,764263;0,010;-0,010;-0,009;0,017
43,777144;0,010;-0,009;-0,003;0,013
43,790909;0,005;-0,004;0,005;0,008
43,791198;-0,002;0,000;0,009;0,009
43,805744;-0,007;0,000;0,009;0,012
43,820646;-0,010;-0,004;0,007;0,012
43,820946;-0,011;-0,007;0,008;0,015
43,833567;-0,011;-0,011;0,010;0,019
43,847650;-0,009;-0,013;0,013;0,020
43,862854;-0,006;-0,013;0,014;0,020
43,863112;-0,004;-0,015;0,018;0,023
43,879230;-0,005;-0,012;0,020;0,024
43,879571;-0,010;-0,009;0,021;0,025
43,894171;-0,016;-0,005;0,023;0,028
43,908229;-0,023;-0,001;0,023;0,032
43,921663;-0,031;-0,001;0,023;0,038
43,935623;-0,031;-0,005;0,021;0,038
43,935907;-0,029;-0,007;0,021;0,037
43,949994;-0,031;-0,009;0,021;0,038
43,966433;-0,031;-0,007;0,021;0,038
43,966711;-0,032;-0,006;0,021;0,039
43,983273;-0,033;-0,006;0,019;0,039
43,983652;-0,035;-0,006;0,015;0,039
43,998966;-0,037;-0,006;0,013;0,039
44,014035;-0,037;-0,009;0,009;0,039
44,014267;-0,035;-0,010;0,007;0,037
44,030198;-0,034;-0,009;0,007;0,036
44,030448;-0,034;-0,007;0,008;0,036
44,045402;-0,033;-0,007;0,008;0,035
44,058163;-0,031;-0,007;0,008;0,032
44,071396;-0,029;-0,010;0,005;0,031
44,071701;-0,027;-0,012;0,003;0,030
44,085744;-0,026;-0,015;0,002;0,030
44,102234;-0,024;-0,013;0,003;0,028
44,102487;-0,023;-0,012;0,004;0,027
44,116777;-0,023;-0,012;0,007;0,027
44,129553;-0,021;-0,012;0,008;0,025
44,143272;-0,021;-0,013;0,009;0,026
44,158242;-0,020;-0,015;0,009;0,026
44,158489;-0,021;-0,017;0,009;0,028
44,175184;-0,020;-0,018;0,009;0,028
44,175478;-0,020;-0,017;0,009;0,028
44,190911;-0,020;-0,016;0,010;0,027
44,205811;-0,020;-0,013;0,010;0,026
44,206067;-0,020;-0,010;0,012;0,025
44,220642;-0,018;-0,007;0,012;0,023
44,233850;-0,017;-0,006;0,012;0,022
44,234102;-0,015;-0,006;0,009;0,018
44,247312;-0,012;-0,007;0,007;0,016
44,261960;-0,010;-0,009;0,004;0,014
44,262243;-0,007;-0,010;0,003;0,013
44,276588;-0,005;-0,009;0,002;0,010
44,280904;-0,005;-0,006;-0,001;0,008
44,289552;-0,005;-0,004;0,001;0,006
44,303509;-0,002;-0,001;0,002;0,003
44,317860;-0,001;0,001;0,003;0,004
44,330795;0,001;0,001;0,004;0,005
44,344269;0,002;-0,001;0,005;0,006
44,357644;0,001;-0,005;0,005;0,007
44,358000;-0,002;-0,006;0,005;0,009
44,372579;-0,007;-0,004;0,007;0,011
44,388373;-0,012;0,002;0,012;0,017
44,388712;-0,013;0,007;0,013;0,020
44,403354;-0,010;0,007;0,009;0,015
44,404791;-0,001;0,000;0,004;0,004
44,419394;0,010;-0,012;-0,002;0,016
44,432772;0,017;-0,021;-0,005;0,027
44,433061;0,018;-0,022;-0,002;0,029
44,447221;0,012;-0,015;0,005;0,020
44,461736;-0,000;-0,005;0,013;0,014
44,462080;-0,010;0,001;0,013;0,016
44,476155;-0,016;0,001;0,009;0,018
44,493635;-0,017;-0,005;0,004;0,018
44,493978;-0,016;-0,011;0,003;0,020
44,510721;-0,013;-0,013;0,003;0,019
44,511055;-0,011;-0,012;0,008;0,018
44,525836;-0,011;-0,011;0,010;0,019
44,540145;-0,012;-0,010;0,013;0,020
44,540524;-0,017;-0,009;0,012;0,022
44,555624;-0,021;-0,005;0,008;0,023
44,573534;-0,026;-0,002;0,004;0,026
44,573920;-0,028;-0,001;0,002;0,028
44,589127;-0,027;0,000;0,001;0,027
44,589514;-0,022;0,000;-0,001;0,022
44,601775;-0,013;-0,004;0,001;0,014
44,615991;-0,006;-0,005;-0,001;0,008
44,630215;0,004;-0,005;-0,002;0,006
44,644971;0,004;-0,002;-0,005;0,007
44,645292;0,002;0,000;-0,009;0,009
44,657971;0,001;-0,002;-0,012;0,012
44,671702;0,002;-0,005;-0,014;0,015
44,686342;0,004;-0,005;-0,013;0,014
44,686615;0,005;-0,002;-0,009;0,011
44,700754;0,004;0,000;-0,005;0,007
44,713496;0,002;0,002;-0,003;0,005
44,713783;-0,000;0,004;-0,001;0,004
44,726877;-0,002;0,002;0,002;0,004
44,741516;-0,006;0,001;0,003;0,007
44,741854;-0,011;0,001;0,003;0,011
44,755976;-0,015;0,001;0,005;0,016
44,768605;-0,016;0,000;0,008;0,018
44,768984;-0,016;-0,001;0,008;0,018
44,782576;-0,015;-0,002;0,008;0,017
44,795750;-0,012;-0,002;0,008;0,015
44,808803;-0,007;-0,002;0,009;0,012
44,809072;-0,004;-0,004;0,008;0,009
44,822398;-0,000;-0,002;0,007;0,007
44,836707;0,001;-0,001;0,008;0,008
44,849382;-0,001;0,006;0,013;0,014
44,862985;-0,005;0,010;0,016;0,020
44,878281;-0,009;0,015;0,020;0,026
44,878503;-0,012;0,018;0,023;0,032
44,892545;-0,015;0,018;0,024;0,033
44,892835;-0,016;0,015;0,020;0,030
44,905144;-0,013;0,007;0,012;0,019
44,918569;-0,010;0,001;0,001;0,010
44,933047;-0,005;-0,002;-0,008;0,010
44,933341;0,002;-0,002;-0,013;0,013
44,946213;0,010;0,002;-0,014;0,017
44,959390;0,016;0,011;-0,014;0,024
44,959930;0,022;0,018;-0,012;0,031
44,973819;0,027;0,024;-0,010;0,038
44,988539;0,029;0,028;-0,009;0,042
44,988813;0,027;0,028;-0,007;0,039
45,001747;0,022;0,024;-0,004;0,033
45,015579;0,015;0,018;-0,002;0,024
45,029741;0,006;0,012;-0,001;0,014
45,030006;-0,002;0,004;0,002;0,005
45,043776;-0,010;-0,004;0,003;0,011
45,057003;-0,015;-0,010;0,003;0,018
45,071157;-0,018;-0,011;0,009;0,023
45,085792;-0,016;-0,010;0,010;0,021
45,086052;-0,012;-0,007;0,012;0,018
45,101202;-0,007;-0,005;0,010;0,014
45,113952;-0,004;-0,004;0,009;0,011
45,114192;-0,001;-0,001;0,008;0,008
45,127213;-0,001;0,005;0,005;0,007
45,141641;-0,000;0,011;0,004;0,012
45,141904;0,002;0,013;0,001;0,014
45,156138;0,006;0,010;-0,005;0,013
45,169095;0,010;0,000;-0,009;0,013
45,182731;0,010;-0,007;-0,012;0,017
45,182975;0,005;-0,009;-0,009;0,013
45,197145;-0,006;-0,001;-0,002;0,006
45,209958;-0,017;0,006;0,004;0,019
45,210201;-0,026;0,009;0,003;0,027
45,224013;-0,027;0,007;-0,003;0,028
45,238442;-0,023;0,002;-0,008;0,025
45,253006;-0,007;0,001;-0,010;0,013
45,265971;0,002;0,006;-0,008;0,010
45,279786;0,010;0,009;-0,005;0,014
45,294419;0,017;0,010;-0,003;0,020
45,308592;0,009;0,004;-0,008;0,012
45,321419;0,004;0,002;-0,007;0,008
45,334439;-0,001;0,000;-0,004;0,004
45,334673;-0,004;-0,002;0,001;0,004
45,347443;-0,005;-0,005;0,003;0,008
45,360693;-0,004;-0,006;0,007;0,010
45,375147;-0,002;-0,007;0,009;0,012
45,375470;-0,002;-0,007;0,009;0,012
45,389952;-0,002;-0,006;0,010;0,012
45,403987;-0,002;-0,004;0,008;0,009
45,404275;-0,002;-0,004;0,005;0,007
45,417030;-0,001;-0,004;0,003;0,005
45,430912;0,002;-0,005;0,001;0,005
45,431154;0,004;-0,002;0,001;0,004
45,445597;0,005;0,001;0,004;0,007
45,460532;0,006;0,004;0,005;0,009
45,460834;0,005;0,004;0,004;0,007
45,478114;0,004;0,002;0,003;0,005
45,494435;-0,005;0,000;0,007;0,008
45,509386;-0,007;-0,001;0,005;0,009
45,509703;-0,010;-0,001;0,004;0,011
45,523843;-0,011;-0,002;0,005;0,013
45,538876;-0,011;-0,002;0,004;0,012
45,539232;-0,009;-0,004;0,002;0,009
45,556387;-0,005;-0,004;-0,002;0,006
45,556894;0,002;-0,004;-0,004;0,006
45,569446;0,007;-0,004;-0,004;0,009
45,583299;0,011;-0,001;-0,004;0,012
45,583629;0,015;0,002;-0,003;0,015
45,597559;0,016;0,004;-0,002;0,016
45,611867;0,015;0,004;-0,002;0,015
45,612207;0,011;0,002;-0,002;0,011
45,625132;0,007;0,001;-0,001;0,007
45,639012;0,002;-0,001;0,001;0,003
45,653232;-0,002;-0,002;0,002;0,004
45,653553;-0,007;-0,004;0,005;0,010
45,665867;-0,011;-0,005;0,005;0,013
45,679735;-0,015;-0,005;0,007;0,017
45,680036;-0,016;-0,005;0,007;0,018
45,694596;-0,016;-0,006;0,005;0,018
45,709681;-0,013;-0,007;0,004;0,016
45,709972;-0,012;-0,007;0,004;0,015
45,722257;-0,010;-0,006;0,005;0,013
45,735462;-0,009;-0,002;0,005;0,010
45,749825;-0,009;0,000;0,004;0,010
45,750158;-0,006;0,001;0,002;0,006
45,764616;-0,005;0,001;-0,002;0,005
45,777639;-0,001;0,000;-0,003;0,003
45,791789;0,001;-0,002;-0,004;0,005
45,806053;0,004;-0,002;-0,005;0,007
45,806366;0,004;-0,002;-0,005;0,007
45,820752;0,004;-0,001;-0,003;0,005
45,833918;0,002;0,000;-0,003;0,004
45,834205;0,002;-0,001;-0,003;0,004
45,847063;0,002;-0,002;-0,003;0,005
45,861962;0,001;-0,002;-0,001;0,003
45,862235;-0,001;-0,001;0,002;0,003
45,876271;-0,002;0,001;0,004;0,005
45,891652;-0,005;0,002;0,005;0,008
45,892024;-0,006;0,000;0,004;0,007
45,906530;-0,007;-0,002;0,003;0,008
45,921759;-0,010;-0,001;0,002;0,010
45,922089;-0,010;0,001;0,002;0,010
45,935688;-0,009;0,005;-0,001;0,010
45,949891;-0,004;0,009;-0,003;0,010
45,950212;0,005;0,009;-0,005;0,011
45,964724;0,015;0,002;-0,009;0,017
45,977576;0,022;-0,004;-0,010;0,025
45,990622;0,021;-0,004;-0,003;0,021
46,005568;0,010;0,006;0,007;0,013
46,005849;-0,002;0,015;0,014;0,020
46,020230;-0,011;0,015;0,014;0,023
46,033677;-0,015;0,007;0,009;0,019
46,033934;-0,013;-0,002;0,004;0,014
46,046886;-0,009;-0,010;0,002;0,013
46,061255;-0,004;-0,011;0,003;0,012
46,061827;0,001;-0,010;0,007;0,012
46,075608;0,005;-0,007;0,009;0,013
46,088852;0,005;-0,005;0,010;0,012
46,102766;0,004;-0,001;0,010;0,011
46,103015;0,001;0,004;0,007;0,008
46,118218;-0,004;0,007;0,005;0,010
46,132541;-0,006;0,007;0,002;0,010
46,132813;-0,006;0,007;0,001;0,010
46,145697;-0,006;0,006;0,002;0,009
46,159654;-0,004;0,005;0,003;0,007
46,159908;-0,000;0,001;0,002;0,002
46,173908;0,004;-0,001;0,001;0,004
46,188215;0,004;-0,001;-0,002;0,004
46,201614;-0,001;0,006;-0,003;0,007
46,215655;-0,004;0,010;-0,003;0,011
46,215912;-0,002;0,010;-0,003;0,011
46,230982;-0,000;0,009;-0,004;0,010
46,246162;0,004;0,005;-0,004;0,007
46,246405;0,007;0,004;-0,004;0,009
46,260216;0,007;0,006;-0,003;0,010
46,272963;0,009;0,006;-0,004;0,011
46,273231;0,010;0,007;-0,005;0,013
46,286923;0,011;0,007;-0,008;0,015
46,301540;0,015;0,007;-0,009;0,019
46,301888;0,021;0,009;-0,010;0,025
46,316191;0,026;0,010;-0,010;0,029
46,320646;0,031;0,012;-0,008;0,034
46,330633;0,034;0,015;-0,005;0,038
46,345866;0,037;0,015;-0,005;0,040
46,358815;0,039;0,012;-0,008;0,042
46,372056;0,038;0,007;-0,012;0,040
46,385582;0,034;0,005;-0,010;0,036
46,401553;0,031;0,006;-0,005;0,032
46,417775;0,021;0,009;-0,001;0,022
46,433425;0,013;0,012;0,004;0,019
46,448868;0,012;0,012;0,004;0,018
46,449122;0,012;0,011;0,004;0,017
46,463850;0,013;0,011;0,003;0,018
46,464359;0,015;0,009;0,002;0,017
46,477755;0,016;0,007;0,002;0,018
46,492104;0,017;0,007;0,001;0,019
46,505503;0,018;0,009;-0,001;0,020
46,505755;0,018;0,011;-0,001;0,021
46,518871;0,020;0,015;0,001;0,024
46,533555;0,018;0,016;0,001;0,024
46,533805;0,020;0,017;-0,001;0,026
46,548574;0,020;0,015;-0,002;0,025
46,561821;0,020;0,011;-0,005;0,023
46,562082;0,022;0,006;-0,007;0,024
46,575285;0,022;0,004;-0,008;0,024
46,590612;0,022;0,001;-0,008;0,023
46,606597;0,018;0,002;-0,005;0,019
46,621316;0,016;0,006;-0,004;0,018
46,621575;0,013;0,010;-0,002;0,017
46,636200;0,011;0,011;-0,002;0,016
46,636829;0,010;0,011;-0,001;0,015
46,654921;0,012;0,009;-0,002;0,015
46,672283;0,013;0,006;-0,002;0,015
46,687507;0,016;0,002;-0,005;0,017
46,702993;0,017;0,004;-0,008;0,019
46,719157;0,017;0,005;-0,008;0,019
46,719524;0,018;0,007;-0,008;0,021
46,733495;0,018;0,010;-0,007;0,022
46,733735;0,017;0,012;-0,007;0,022
46,750063;0,018;0,016;-0,004;0,025
46,764348;0,017;0,018;-0,004;0,025
46,764654;0,021;0,016;-0,007;0,027
46,777330;0,024;0,009;-0,012;0,028
46,791201;0,029;-0,001;-0,016;0,034
46,805704;0,029;-0,010;-0,016;0,035
46,820545;0,023;-0,005;-0,009;0,025
46,820846;0,015;0,002;-0,003;0,015
46,835169;0,007;0,006;0,001;0,010
46,848454;0,002;0,006;-0,003;0,007
46,848698;0,004;0,001;-0,008;0,009
46,862628;0,009;-0,004;-0,012;0,015
46,878759;0,015;-0,006;-0,014;0,021
46,879063;0,024;-0,006;-0,013;0,028
46,894948;0,032;-0,005;-0,012;0,034
46,910145;0,035;-0,002;-0,009;0,037
46,910397;0,035;0,002;-0,008;0,036
46,924822;0,032;0,009;-0,008;0,034
46,925106;0,024;0,011;-0,007;0,028
46,937628;0,015;0,011;-0,007;0,020
46,951448;0,006;0,009;-0,007;0,012
46,966777;0,001;0,005;-0,005;0,007
46,967013;-0,004;0,002;-0,002;0,005
46,981460;-0,006;0,000;0,001;0,006
46,995874;-0,005;-0,002;-0,002;0,006
47,009013;-0,002;-0,002;-0,003;0,005
47,023189;-0,001;0,001;-0,004;0,005
47,038365;0,004;0,007;-0,003;0,009
47,053454;0,009;0,009;-0,003;0,012
47,053768;0,012;0,007;-0,004;0,015
47,067352;0,013;0,005;-0,004;0,015
47,080848;0,013;0,005;-0,004;0,015
47,095112;0,010;0,004;-0,003;0,011
47,110756;0,009;0,002;-0,003;0,009
47,111016;0,007;-0,001;-0,003;0,008
47,124993;0,007;-0,002;-0,002;0,008
47,125605;0,007;-0,002;-0,001;0,008
47,137990;0,009;0,000;0,001;0,009
47,151403;0,010;0,001;0,002;0,010
47,166835;0,013;0,002;-0,001;0,014
47,167068;0,017;0,001;-0,003;0,017
47,181267;0,020;0,001;-0,005;0,020
47,196082;0,023;0,001;-0,007;0,024
47,196342;0,024;0,002;-0,007;0,025
47,209097;0,026;0,004;-0,007;0,027
47,223105;0,024;0,005;-0,005;0,026
47,223352;0,021;0,005;-0,005;0,022
47,238603;0,016;0,004;-0,004;0,017
47,254837;0,010;0,002;-0,003;0,011
47,255095;0,004;0,000;-0,002;0,004
47,269624;-0,001;-0,001;-0,001;0,002
47,283807;-0,009;-0,002;0,004;0,010
47,296956;-0,009;-0,001;0,004;0,010
47,311103;-0,010;0,001;0,005;0,011
47,311344;-0,007;0,001;0,004;0,009
47,326569;-0,005;0,001;0,003;0,006
47,326813;-0,000;0,000;0,002;0,002
47,342535;0,005;-0,001;0,002;0,005
47,346541;0,007;0,000;0,004;0,008
47,356378;0,010;0,001;0,004;0,011
47,369068;0,012;0,001;0,003;0,013
47,382616;0,012;-0,001;0,001;0,012
47,395766;0,011;-0,001;0,001;0,011
47,396050;0,011;-0,004;-0,001;0,012
47,409131;0,010;-0,006;-0,002;0,012
47,423275;0,010;-0,006;-0,003;0,012
47,423611;0,010;-0,006;-0,002;0,012
47,438323;0,009;-0,004;-0,001;0,009
47,452686;0,007;-0,002;-0,001;0,008
47,465646;0,009;-0,004;-0,005;0,011
47,478922;0,007;-0,005;-0,004;0,010
47,494494;0,005;-0,005;-0,002;0,007
47,509461;-0,004;0,002;0,001;0,004
47,522260;-0,010;0,013;0,005;0,018
47,535277;-0,007;0,010;-0,001;0,012
47,549582;-0,004;0,000;-0,008;0,009
47,549896;-0,001;-0,010;-0,012;0,015
47,562605;-0,002;-0,015;-0,008;0,017
47,576541;-0,007;-0,011;-0,003;0,014
47,576869;-0,011;-0,005;-0,001;0,012
47,590334;-0,013;-0,001;0,001;0,014
47,604388;-0,013;0,000;-0,002;0,014
47,604733;-0,009;-0,001;-0,008;0,012
47,618464;-0,000;0,000;-0,013;0,013
47,632640;0,010;0,001;-0,014;0,017
47,646821;0,031;0,004;-0,007;0,031
47,662451;0,033;0,006;-0,002;0,034
47,662746;0,031;0,006;0,003;0,031
47,675353;0,022;0,005;0,005;0,023
47,681624;0,009;0,001;0,007;0,011
47,691394;-0,006;-0,002;0,005;0,009
47,706562;-0,021;-0,009;0,003;0,023
47,719688;-0,029;-0,012;0,002;0,032
47,719978;-0,033;-0,013;0,002;0,036
47,734243;-0,031;-0,013;0,002;0,033
47,749066;-0,024;-0,012;0,002;0,027
47,749376;-0,015;-0,006;0,002;0,016
47,761749;-0,005;-0,001;-0,001;0,005
47,775788;0,002;0,004;-0,002;0,005
47,790351;0,007;0,009;-0,003;0,012
47,790621;0,009;0,011;-0,003;0,014
47,804706;0,009;0,010;-0,003;0,013
47,821649;0,005;0,006;-0,004;0,009
47,821935;-0,001;0,002;-0,004;0,005
47,836154;-0,009;0,001;-0,002;0,009
47,836425;-0,016;-0,001;0,001;0,016
47,852106;-0,021;-0,004;0,002;0,021
47,869069;-0,022;-0,009;-0,001;0,024
47,869423;-0,020;-0,013;-0,002;0,024
47,885528;-0,015;-0,016;-0,002;0,022
47,885824;-0,010;-0,013;0,001;0,017
47,900519;-0,005;-0,007;0,004;0,010
47,917268;-0,001;0,000;0,008;0,008
47,917550;0,001;0,006;0,010;0,012
47,931969;0,005;0,007;0,008;0,012
47,945083;0,007;0,001;0,002;0,008
47,959054;0,007;-0,004;-0,001;0,008
47,959311;0,007;-0,006;-0,003;0,010
47,973720;0,006;-0,009;-0,002;0,011
47,990103;0,004;-0,007;0,001;0,008
47,990368;-0,000;-0,005;0,003;0,006
48,004594;-0,004;-0,001;0,004;0,006
48,017551;-0,007;0,001;0,007;0,010
48,017808;-0,010;0,004;0,008;0,013
48,030930;-0,012;0,004;0,009;0,016
48,045399;-0,012;0,002;0,010;0,016
48,045709;-0,012;0,001;0,010;0,016
48,061529;-0,013;0,000;0,010;0,017
48,077694;-0,013;0,000;0,010;0,017
48,077990;-0,012;0,000;0,008;0,015
48,092075;-0,010;0,001;0,005;0,011
48,104775;-0,007;0,001;0,004;0,009
48,105036;-0,005;0,001;0,003;0,006
48,118799;-0,001;0,002;0,004;0,005
48,134690;0,001;0,004;0,007;0,008
48,134936;0,002;0,005;0,009;0,011
48,149960;0,001;0,006;0,009;0,011
48,164474;-0,000;0,007;0,008;0,011
48,164727;-0,000;0,007;0,007;0,010
48,177314;-0,004;0,006;0,007;0,010
48,190941;-0,005;0,002;0,005;0,008
48,206401;-0,005;-0,007;-0,001;0,009
48,220686;-0,004;-0,010;-0,003;0,011
48,220953;-0,004;-0,007;-0,003;0,009
48,233637;-0,002;0,000;-0,002;0,003
48,247518;-0,001;0,007;0,002;0,008
48,247769;0,004;0,011;0,001;0,012
48,261929;0,007;0,007;-0,004;0,011
48,276387;0,011;0,001;-0,008;0,014
48,276648;0,011;-0,006;-0,009;0,016
48,289173;0,007;-0,007;-0,005;0,012
48,303121;-0,001;-0,005;-0,001;0,005
48,317769;-0,011;-0,001;0,005;0,012
48,318047;-0,021;0,000;0,007;0,022
48,332166;-0,026;0,000;0,004;0,026
48,345140;-0,026;-0,004;0,001;0,026
48,345415;-0,020;-0,009;-0,005;0,022
48,358942;-0,011;-0,011;-0,007;0,017
48,373390;0,006;-0,006;-0,003;0,009
48,386309;0,011;0,000;-0,001;0,011
48,399525;0,012;0,004;0,002;0,013
48,399888;0,010;0,006;0,002;0,012
48,412714;0,004;0,006;-0,002;0,007
48,425712;-0,002;0,004;-0,005;0,007
48,441281;-0,009;0,000;-0,007;0,011
48,441580;-0,013;-0,002;-0,004;0,014
48,457308;-0,016;-0,005;0,001;0,017
48,457556;-0,016;-0,006;0,003;0,017
48,472108;-0,016;-0,006;0,004;0,018
48,487155;-0,016;-0,005;0,005;0,018
