# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 415 Hz
# Recording started at: 2025-09-19 13:23:26.682
time;ωₓ (rad/s);ωᵧ (rad/s);ωᶻ (rad/s);ω_total (rad/s)
42,641658;0,008;0,062;0,068;0,092
42,655143;0,026;0,085;0,080;0,120
42,668548;0,040;0,096;0,085;0,134
42,682377;0,046;0,085;0,080;0,125
42,682657;0,043;0,047;0,074;0,098
42,696969;0,035;-0,007;0,070;0,079
42,709711;0,021;-0,054;0,069;0,091
42,710044;0,008;-0,078;0,073;0,107
42,723209;-0,004;-0,073;0,080;0,108
42,737995;-0,013;-0,052;0,090;0,105
42,752104;-0,026;-0,014;0,102;0,106
42,765009;-0,035;-0,008;0,103;0,109
42,765902;-0,040;-0,012;0,105;0,113
42,778346;-0,041;-0,021;0,103;0,113
42,792284;-0,040;-0,041;0,100;0,115
42,805203;-0,035;-0,057;0,094;0,115
42,805514;-0,023;-0,057;0,092;0,111
42,818454;-0,006;-0,046;0,095;0,105
42,832756;0,014;-0,026;0,099;0,103
42,833080;0,031;-0,001;0,100;0,104
42,846213;0,042;0,019;0,094;0,104
42,859507;0,043;0,020;0,078;0,091
42,873099;0,035;0,002;0,052;0,063
42,873414;0,016;-0,026;0,018;0,036
42,887134;-0,008;-0,056;-0,014;0,058
42,900339;-0,033;-0,071;-0,033;0,085
42,900598;-0,053;-0,065;-0,035;0,091
42,914442;-0,064;-0,042;-0,020;0,079
42,929259;-0,066;-0,008;0,001;0,066
42,943725;-0,055;0,012;0,018;0,059
42,956839;-0,046;-0,007;-0,002;0,046
42,957189;-0,039;-0,032;-0,032;0,060
42,970653;-0,033;-0,047;-0,064;0,086
42,985904;-0,030;-0,040;-0,085;0,098
42,986205;-0,026;-0,014;-0,080;0,085
43,000193;-0,026;0,015;-0,057;0,064
43,013233;-0,030;0,037;-0,029;0,056
43,026657;-0,039;0,029;-0,007;0,049
43,026989;-0,052;-0,007;0,003;0,053
43,040393;-0,063;-0,040;0,004;0,075
43,053433;-0,067;-0,048;0,004;0,082
43,053676;-0,063;-0,027;0,012;0,070
43,068382;-0,055;-0,005;0,022;0,059
43,082998;-0,046;0,010;0,034;0,058
43,083348;-0,034;0,025;0,046;0,062
43,097015;-0,024;0,034;0,051;0,065
43,109870;-0,019;0,036;0,051;0,065
43,110772;-0,020;0,038;0,045;0,062
43,123665;-0,024;0,041;0,040;0,062
43,137479;-0,029;0,043;0,036;0,063
43,152137;-0,033;0,052;0,037;0,072
43,152436;-0,035;0,062;0,041;0,082
43,165041;-0,039;0,062;0,047;0,087
43,178358;-0,040;0,052;0,052;0,084
43,192893;-0,051;0,058;0,053;0,094
43,206201;-0,059;0,053;0,051;0,095
43,206620;-0,068;0,042;0,048;0,093
43,219533;-0,080;0,038;0,052;0,103
43,234133;-0,091;0,041;0,062;0,118
43,235169;-0,094;0,057;0,075;0,133
43,248913;-0,055;0,097;0,075;0,134
43,261589;0,002;0,089;0,056;0,105
43,275380;0,059;0,040;0,022;0,074
43,275620;0,104;-0,018;-0,010;0,106
43,289896;0,130;-0,059;-0,032;0,146
43,304496;0,136;-0,084;-0,042;0,165
43,304798;0,123;-0,098;-0,046;0,164
43,317281;0,087;-0,097;-0,042;0,137
43,330715;0,029;-0,084;-0,031;0,094
43,330984;-0,050;-0,073;-0,014;0,089
43,344752;-0,144;-0,056;0,006;0,154
43,357633;-0,234;-0,026;0,030;0,237
43,370434;-0,309;0,002;0,048;0,312
43,370691;-0,356;0,001;0,057;0,361
