# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 200 Hz
# Recording started at: 2025-09-19 13:20:24.851
time;ax (m/s^2);ay (m/s^2);az (m/s^2);aT (m/s^2)
17,932949;-0,5731;0,4087;1,0891;1,30
17,933302;-0,5720;0,3452;1,3441;1,50
17,948389;-0,5736;0,2389;1,5235;1,65
17,964050;-0,5429;0,1607;1,6187;1,71
17,964403;-0,4582;0,2397;1,6686;1,75
17,980189;-0,2854;0,5193;1,6729;1,77
17,980546;-0,2100;0,8246;1,5583;1,78
17,996175;-0,2681;0,9818;1,4612;1,78
18,012257;-0,2768;1,1178;1,4176;1,83
18,012606;-0,3572;1,2202;1,3877;1,88
18,028150;-0,5622;1,2197;1,4330;1,96
18,028529;-0,8384;1,0660;1,5772;2,08
18,044532;-1,0341;0,8215;1,8552;2,28
18,060644;-1,0020;0,5738;2,2217;2,50
18,061006;-0,7741;0,3316;2,5935;2,73
18,076879;-0,4734;0,0596;2,9298;2,97
18,092447;0,0837;-0,4318;3,3396;3,37
18,108418;0,2264;-0,6414;3,3479;3,42
18,124876;0,3737;-0,8824;2,9971;3,15
18,140716;0,5422;-0,9771;2,2818;2,54
18,157922;0,5834;-1,0519;1,8062;2,17
18,158226;0,5660;-1,1072;1,2805;1,78
18,173747;0,5641;-1,1596;0,7478;1,49
18,174114;0,3757;-1,1915;0,1554;1,26
18,189391;0,0428;-1,2752;-0,4163;1,34
18,189707;-0,3551;-1,2826;-0,9297;1,62
18,204994;-0,6826;-1,2396;-1,3758;1,97
18,221243;-1,0000;-1,1201;-1,7309;2,29
18,221770;-1,2044;-1,0276;-2,0289;2,57
18,237540;-1,3110;-0,9278;-2,2752;2,78
18,253349;-1,2758;-0,9040;-2,6128;3,04
18,269272;-1,1631;-0,9487;-2,7228;3,11
18,284775;-1,0055;-1,0866;-2,8326;3,20
18,300854;-0,8610;-1,0907;-2,9109;3,23
18,316961;-0,7417;-1,0372;-2,9173;3,18
18,317333;-0,6572;-0,9497;-2,9371;3,16
18,333018;-0,5780;-0,8518;-2,9561;3,13
18,333366;-0,5362;-0,7715;-3,0131;3,16
18,348818;-0,5593;-0,6404;-3,0421;3,16
18,365008;-0,5843;-0,4951;-3,0536;3,15
18,365338;-0,6015;-0,3052;-2,9816;3,06
18,381462;-0,5340;-0,0789;-2,8368;2,89
18,381817;-0,3811;0,1609;-2,6294;2,66
18,397402;-0,2050;0,4000;-2,3265;2,37
18,413411;-0,0501;0,5663;-1,9704;2,05
18,413796;0,0962;0,6636;-1,5414;1,68
18,430310;0,2218;0,7570;-1,0716;1,33
18,430650;0,3249;0,8870;-0,5881;1,11
18,446143;0,3889;1,0552;-0,1035;1,13
18,463922;0,4779;1,2635;0,3127;1,39
18,464287;0,5883;1,5155;0,5273;1,71
18,479411;0,8093;1,7741;0,6340;2,05
18,479795;1,1178;2,0748;0,7156;2,46
18,495053;1,4786;2,3960;0,8310;2,94
18,510384;1,7896;2,7402;1,3569;3,54
18,526773;1,7738;2,6312;1,7868;3,64
18,527183;1,8012;2,4487;2,2948;3,81
18,543019;1,7919;2,2704;2,8078;4,03
18,543722;1,6922;1,9977;3,1663;4,11
18,559517;1,5703;1,6666;3,3580;4,06
18,575214;1,4396;1,3663;3,3651;3,91
18,575657;1,3761;1,1433;3,2111;3,68
18,591223;1,2745;0,9787;2,9894;3,39
18,591692;1,2142;0,8968;2,7645;3,15
18,607013;1,2134;0,7733;2,5781;2,95
18,623114;1,2804;0,6023;2,4643;2,84
18,623465;1,4545;0,4731;2,3909;2,84
18,639932;1,6563;0,3511;2,2398;2,81
18,640328;1,7943;0,2846;1,9826;2,69
18,655910;1,7378;0,2616;1,6134;2,39
18,672085;1,4792;0,2148;1,2104;1,92
18,672489;1,0297;0,2118;0,8606;1,36
18,688109;0,4581;0,2666;0,7005;0,88
18,703616;-0,3458;0,4580;0,9343;1,10
18,719705;-0,6718;0,4060;1,0666;1,32
18,736116;-1,0282;-0,1976;0,9296;1,40
18,752143;-1,0999;-0,9484;0,2530;1,47
18,768329;-1,1207;-1,2345;-0,2339;1,68
18,768693;-1,1547;-1,4650;-0,7472;2,01
18,784295;-1,1969;-1,6086;-1,1984;2,34
18,784680;-1,1531;-1,6835;-1,5556;2,57
18,799993;-1,0650;-1,7330;-1,8051;2,72
18,816484;-0,9524;-1,8163;-1,9987;2,86
18,816890;-0,9109;-1,9308;-2,1022;3,00
18,833333;-0,9123;-2,0168;-2,1432;3,08
18,833718;-0,9624;-2,0389;-2,1395;3,11
18,850398;-1,0567;-2,0804;-2,1665;3,18
18,850976;-1,1750;-2,0992;-2,2480;3,29
18,866990;-1,2719;-2,0617;-2,3794;3,40
18,883341;-1,3360;-1,9623;-2,5427;3,48
18,883769;-1,3564;-1,8275;-2,6863;3,52
18,900273;-1,3411;-1,6504;-2,8119;3,53
18,900752;-1,2940;-1,4904;-2,8827;3,49
18,917021;-1,2442;-1,3595;-2,8999;3,44
18,933152;-1,1913;-1,2699;-2,6987;3,21
18,949960;-1,2149;-1,2097;-2,4090;2,96
18,966516;-1,2465;-1,0174;-1,7541;2,38
18,983213;-1,2375;-0,6168;-1,1604;1,81
18,999228;-1,2447;-0,4161;-0,8230;1,55
18,999659;-1,1639;-0,2117;-0,4049;1,25
19,014782;-1,0585;-0,0859;0,0612;1,06
19,015177;-0,9176;0,0258;0,5246;1,06
19,031184;-0,7984;0,0828;0,9540;1,25
19,047853;-0,7226;0,1549;1,2505;1,45
19,048327;-0,7281;0,2034;1,4145;1,60
19,064295;-0,7601;0,2866;1,4983;1,70
19,064772;-0,6981;0,4672;1,5347;1,75
19,080145;-0,5020;0,7462;1,5184;1,76
19,080643;-0,3239;1,0058;1,5051;1,84
19,095996;-0,2587;1,1435;1,5023;1,91
19,111598;-0,3478;1,1662;1,5906;2,00
19,112055;-0,4951;1,0699;1,8328;2,18
19,127106;-0,7206;0,9262;2,1392;2,44
19,143456;-0,9167;0,7579;2,4536;2,73
19,143977;-0,9580;0,5725;2,7817;3,00
19,159640;-0,8438;0,4136;3,1436;3,28
19,160127;-0,5359;0,3083;3,5223;3,58
19,175317;-0,2345;0,1693;3,8330;3,84
19,191364;0,0431;-0,0781;4,1344;4,14
19,207163;0,0107;-0,2084;4,1014;4,11
19,207649;-0,0314;-0,2875;3,9679;3,98
19,223749;-0,0300;-0,3665;3,7001;3,72
19,224224;0,0210;-0,5008;3,3021;3,34
19,240457;0,1028;-0,6410;2,8359;2,91
19,256667;0,1088;-0,7333;2,2825;2,40
19,257130;0,1655;-0,8453;1,7134;1,92
19,273629;0,2812;-0,8826;1,1722;1,49
19,274026;0,2740;-0,9169;0,6112;1,14
19,290196;0,0361;-0,9896;0,0253;0,99
19,306969;-0,3311;-1,0263;-0,5577;1,21
19,307381;-0,6746;-0,9614;-1,0813;1,60
19,326551;-0,9701;-0,8537;-1,5848;2,04
19,327010;-1,1735;-0,7624;-2,0025;2,44
19,341945;-1,3086;-0,6847;-2,2830;2,72
19,342336;-1,3196;-0,6146;-2,4459;2,85
19,358309;-1,2328;-0,6481;-2,4815;2,85
19,374467;-0,9178;-0,9381;-2,3003;2,65
19,390393;-0,7861;-1,1232;-2,2151;2,61
19,406976;-0,6753;-1,2389;-2,2003;2,61
19,423155;-0,7562;-0,9280;-2,3333;2,62
19,438931;-0,7628;-0,7476;-2,4519;2,67
19,439291;-0,7136;-0,5174;-2,5459;2,69
19,454351;-0,5978;-0,1920;-2,6355;2,71
19,454751;-0,3041;0,1483;-2,5974;2,62
19,470371;0,1354;0,4889;-2,4894;2,54
19,486473;0,6381;0,6658;-2,3691;2,54
19,486898;1,0097;0,7839;-2,2175;2,56
19,503189;1,1878;0,8971;-2,1459;2,61
19,503521;1,3643;0,8957;-2,0214;2,60
19,519961;1,5737;0,9750;-1,7631;2,56
19,535319;1,6742;1,1289;-1,3799;2,45
19,535768;1,5517;1,2658;-0,9233;2,21
19,551584;1,3462;1,4522;-0,4690;2,04
19,552070;1,0122;1,6406;0,0358;1,93
19,567541;0,7707;1,9454;0,6538;2,19
19,583097;0,6177;2,2328;1,2325;2,62
19,583495;0,4519;2,3836;1,7054;2,97
19,598997;0,3654;2,4599;2,1487;3,29
19,615220;0,5245;2,4643;2,9350;3,87
19,631555;0,6649;2,3831;3,2033;4,05
19,647943;0,6149;2,0338;3,3190;3,94
19,664742;0,1270;1,7172;2,8259;3,31
19,665184;-0,1438;1,6524;2,4151;2,93
19,681377;-0,4204;1,5644;1,9236;2,51
19,698073;-0,6457;1,3863;1,4682;2,12
19,698462;-0,6700;1,2216;1,1857;1,83
19,714217;-0,4442;0,9459;1,0809;1,50
19,714811;-0,0070;0,5516;1,1126;1,24
19,731200;0,4605;0,1872;1,1303;1,23
19,731653;0,8652;-0,1506;1,0592;1,38
19,747286;1,0560;-0,4825;0,8714;1,45
19,763514;1,0575;-0,7365;0,5611;1,41
19,763851;0,9572;-0,8774;0,1887;1,31
19,779510;0,7644;-0,9271;-0,1474;1,21
19,795987;0,4833;-0,7762;-0,4918;1,04
19,812616;0,3828;-0,7598;-0,5093;0,99
19,828983;0,0987;-0,9670;-0,4806;1,08
19,845848;-0,3066;-1,3210;-0,7252;1,54
19,861625;-0,4891;-1,4489;-0,9164;1,78
19,861975;-0,6593;-1,5388;-1,1437;2,03
19,877537;-0,7971;-1,5865;-1,4403;2,29
19,877881;-0,8852;-1,6396;-1,7448;2,55
19,893333;-0,8914;-1,6407;-2,0102;2,74
19,909777;-0,8514;-1,5996;-2,2275;2,87
19,910116;-0,7401;-1,5789;-2,4018;2,97
19,926470;-0,6391;-1,4934;-2,5090;2,99
19,926931;-0,6443;-1,4582;-2,6397;3,08
19,942409;-0,6984;-1,4063;-2,7222;3,14
19,942885;-0,8344;-1,2942;-2,7521;3,15
19,958203;-0,9519;-1,1450;-2,7395;3,12
19,975008;-1,0748;-0,9476;-2,6851;3,04
19,975365;-1,1590;-0,7149;-2,5752;2,91
19,991726;-1,1411;-0,4547;-2,3537;2,65
20,008410;-1,0100;-0,1698;-1,6487;1,94
20,025327;-0,9900;-0,0980;-1,2259;1,58
20,041688;-1,1162;-0,0661;-0,3585;1,17
20,060320;-1,1586;0,0160;0,2810;1,19
20,060645;-1,0349;0,1147;0,5855;1,19
20,077148;-0,8416;0,2689;0,8144;1,20
20,077495;-0,7168;0,4020;1,0101;1,30
20,093099;-0,6315;0,5386;1,1909;1,45
20,110593;-0,5436;0,6365;1,3605;1,60
20,110984;-0,3987;0,7339;1,6286;1,83
20,129746;-0,2354;0,8630;1,9857;2,18
20,130107;-0,1608;0,9352;2,3469;2,53
20,148007;-0,2470;0,9052;2,6613;2,82
20,148432;-0,4257;0,8290;2,9070;3,05
20,164840;-0,5257;0,8500;2,9941;3,16
20,165185;-0,5264;0,9836;2,9271;3,13
20,181520;-0,5301;1,1482;2,7087;2,99
20,198215;-0,6942;1,0422;2,2247;2,55
20,214170;-0,6705;0,9037;2,1195;2,40
20,214589;-0,6525;0,7148;2,1020;2,31
20,230117;-0,7469;0,5140;2,1819;2,36
20,230476;-0,8476;0,2666;2,3265;2,49
20,245945;-0,8162;0,0263;2,5282;2,66
20,262087;-0,6164;-0,1885;2,6932;2,77
20,262409;-0,3706;-0,4406;2,7705;2,83
20,279062;-0,1453;-0,6386;2,7510;2,83
20,279429;0,0122;-0,8098;2,6445;2,77
20,295284;0,1051;-0,9370;2,4463;2,62
20,311389;0,0839;-1,0585;2,0987;2,35
20,311840;0,1005;-1,2502;1,7158;2,13
20,327063;0,1265;-1,4000;1,3209;1,93
20,327510;0,2570;-1,5255;0,9279;1,80
20,343148;0,4135;-1,5202;0,5369;1,66
20,361062;0,4547;-1,4693;0,1052;1,54
20,361486;0,4459;-1,3955;-0,3623;1,51
20,379411;0,2769;-1,3351;-0,8514;1,61
20,379829;-0,0275;-1,2523;-1,4059;1,88
20,396471;-0,3601;-1,2205;-1,9695;2,34
20,396827;-0,6809;-1,1174;-2,4384;2,77
20,412854;-0,9461;-0,9841;-2,8042;3,12
20,431187;-1,3095;-0,6886;-3,1617;3,49
20,431481;-1,4554;-0,5831;-3,2299;3,59
20,449565;-1,5782;-0,5560;-3,2286;3,64
20,450333;-1,6565;-0,5606;-3,1618;3,61
20,465506;-1,6880;-0,6036;-3,0431;3,53
20,482671;-1,6272;-0,5912;-2,9100;3,39
20,483037;-1,4847;-0,5492;-2,7856;3,20
20,498945;-1,3118;-0,4929;-2,7130;3,05
20,499261;-1,0870;-0,4133;-2,6204;2,87
20,515512;-0,8606;-0,3257;-2,5512;2,71
20,532132;-0,5991;-0,1927;-2,4667;2,55
20,532474;-0,2922;-0,0334;-2,3672;2,39
20,548302;-0,0528;0,1340;-2,1959;2,20
20,548635;0,1693;0,3159;-2,0544;2,09
20,564729;0,3659;0,4947;-1,8667;1,97
20,565416;0,5411;0,7000;-1,6237;1,85
20,580930;0,6993;0,8515;-1,3639;1,75
20,597086;0,7877;0,9880;-1,0493;1,64
20,597442;0,8855;1,1044;-0,6701;1,57
20,613002;0,9454;1,1892;-0,2249;1,54
20,629370;1,0785;1,4093;0,4740;1,84
20,645880;0,9988;1,5693;0,6301;1,96
20,661942;0,8090;1,9733;0,6270;2,22
20,678194;1,1894;2,3324;1,0444;2,82
20,694153;1,3892;2,4884;1,3929;3,17
20,694507;1,5630;2,5184;1,8333;3,49
20,710017;1,6434;2,4888;2,2762;3,75
20,710379;1,6979;2,3645;2,6752;3,95
20,726370;1,6393;2,1576;2,9646;4,02
20,742883;1,4915;1,8476;3,1214;3,92
20,743236;1,2541;1,5527;3,1894;3,76
20,758952;1,1050;1,3580;3,1498;3,60
20,759330;0,9872;1,2441;3,0161;3,41
20,775245;0,8064;1,0877;2,8397;3,15
20,791362;0,7643;0,8459;2,7015;2,93
20,791805;0,9131;0,6172;2,6174;2,84
20,807398;1,2236;0,4274;2,5175;2,83
20,807802;1,4989;0,2747;2,3501;2,80
20,823964;1,6654;0,1400;2,0625;2,65
20,840908;1,4951;-0,0486;1,3723;2,03
20,857851;1,2055;-0,1522;0,9765;1,56
20,874296;0,6105;-0,2831;0,3682;0,77
20,891142;0,5187;-0,3629;0,3214;0,71
20,891497;0,4909;-0,5798;0,4020;0,86
20,907277;0,4039;-0,8934;0,3965;1,06
20,923091;0,2516;-1,2157;0,3207;1,28
20,923476;0,1068;-1,5211;0,1136;1,53
20,939535;0,0149;-1,7363;-0,1712;1,74
20,939883;-0,0487;-1,9260;-0,5427;2,00
20,955840;-0,1457;-2,0481;-1,0250;2,29
20,972217;-0,2842;-2,1166;-1,5141;2,62
20,972552;-0,3770;-2,1683;-1,9401;2,93
20,988278;-0,4119;-2,1447;-2,3091;3,18
20,988632;-0,3984;-2,0829;-2,5692;3,33
21,004957;-0,3952;-2,0498;-2,7494;3,45
21,020923;-0,4049;-2,0021;-2,8253;3,49
21,021276;-0,4698;-1,9590;-2,8777;3,51
21,037262;-0,6451;-1,9056;-2,9110;3,54
21,053368;-0,9444;-1,6585;-2,8842;3,46
21,053999;-0,9801;-1,5017;-2,8111;3,33
21,069073;-0,9838;-1,3082;-2,7165;3,17
21,085481;-1,0109;-1,1352;-2,5578;2,98
21,085832;-1,0983;-0,9826;-2,3450;2,77
21,101375;-1,1794;-0,8839;-2,0592;2,53
21,102016;-1,2078;-0,7636;-1,6709;2,20
21,117755;-1,1861;-0,6758;-1,2606;1,86
21,133910;-1,2071;-0,6270;-0,8701;1,61
21,134269;-1,3053;-0,5555;-0,4798;1,50
21,149821;-1,3818;-0,4331;-0,1421;1,45
21,150215;-1,4180;-0,2644;0,1912;1,46
21,166037;-1,3652;-0,0404;0,4626;1,44
21,182879;-1,2789;0,1575;0,6671;1,45
21,183267;-1,2243;0,3103;0,8237;1,51
21,198631;-1,2302;0,4334;0,9037;1,59
21,199051;-1,2933;0,5424;0,9833;1,71
21,214857;-1,3591;0,6908;1,0483;1,85
21,231024;-1,4781;0,7940;1,0461;1,98
21,231399;-1,6565;0,8537;1,0052;2,12
21,246673;-1,7848;0,9139;0,9586;2,22
21,263223;-1,4479;1,2781;0,9867;2,17
21,279453;-1,3218;1,4012;1,0021;2,17
21,295834;-1,3689;1,2032;1,0401;2,10
21,312252;-1,1857;0,5595;1,3226;1,86
21,312729;-1,1378;0,2137;1,4984;1,89
21,328095;-1,0698;-0,1668;1,6439;1,97
21,343755;-0,8975;-0,4372;1,8181;2,07
21,344181;-0,6349;-0,5397;2,0370;2,20
21,359842;-0,4107;-0,5729;2,2158;2,33
21,375542;-0,3891;-0,6473;2,2977;2,42
21,375976;-0,4757;-0,6947;2,3159;2,46
21,391339;-0,5749;-0,6850;2,2555;2,43
21,391721;-0,6448;-0,6786;2,1541;2,35
21,407238;-0,6701;-0,6407;2,0438;2,24
21,423043;-0,5891;-0,6386;1,9960;2,18
21,423420;-0,4256;-0,6172;1,9585;2,10
21,438940;-0,2780;-0,6132;1,9563;2,07
21,439304;-0,2354;-0,6199;1,8761;1,99
21,454960;-0,3288;-0,6481;1,6851;1,84
21,462306;-0,4485;-0,6311;1,3598;1,56
21,470909;-0,5517;-0,5971;0,9532;1,25
21,486751;-0,6470;-0,5207;0,4696;0,95
21,502579;-0,7415;-0,3925;-0,5501;1,00
21,518907;-0,6882;-0,3501;-0,9782;1,25
21,519254;-0,5915;-0,3943;-1,3527;1,53
21,536544;-0,5202;-0,4810;-1,6547;1,80
21,536927;-0,5255;-0,5760;-1,9177;2,07
21,555989;-0,5629;-0,6549;-2,1177;2,29
21,556393;-0,6264;-0,6508;-2,2786;2,45
21,575077;-0,7136;-0,6260;-2,4671;2,64
21,575446;-0,8007;-0,5654;-2,6357;2,81
21,593630;-0,8807;-0,4302;-2,8088;2,97
21,594091;-0,9222;-0,2483;-2,9345;3,09
21,610461;-0,9470;-0,0617;-3,0137;3,16
21,611013;-0,9049;0,1214;-3,0279;3,16
21,626892;-0,7901;0,3547;-2,9829;3,11
21,643569;-0,6012;0,5823;-2,7937;2,92
21,643933;-0,3180;0,7134;-2,5276;2,65
21,660066;0,0067;0,7716;-2,2084;2,34
21,660440;0,2855;0,7656;-1,7976;1,97
21,676202;0,4778;0,7567;-1,3092;1,59
21,692592;0,6694;0,8312;-0,3383;1,12
21,709197;0,6891;0,8471;0,0612;1,09
21,709564;0,7384;0,8552;0,3717;1,19
21,725495;0,7563;0,9498;0,6035;1,36
21,725849;0,8508;1,0915;0,8189;1,61
21,741993;0,9740;1,3321;0,9223;1,89
21,757817;1,0649;1,5102;0,9558;2,08
21,758202;1,1672;1,6468;0,9992;2,25
21,773567;1,3214;1,7632;1,0942;2,46
21,773948;1,5909;1,8792;1,2688;2,77
21,789788;1,8598;1,9947;1,5371;3,13
21,805760;2,0582;2,0327;1,7993;3,41
21,806146;2,0965;1,9495;2,0180;3,50
21,822475;1,9819;1,7643;2,1225;3,40
21,822952;1,8754;1,5384;2,1851;3,26
21,838506;1,8630;1,3911;2,1727;3,18
21,855176;1,8428;1,3557;2,0895;3,10
21,855577;1,7202;1,2713;1,9199;2,87
21,871784;1,4674;1,1308;1,7099;2,52
21,872272;1,2437;0,9309;1,6355;2,26
21,887324;1,1976;0,7097;1,6877;2,19
21,904233;1,4719;0,2837;1,8882;2,41
21,920018;1,6117;0,0262;1,8677;2,47
21,935462;1,8308;-0,3653;1,5248;2,41
21,952308;1,8057;-0,4970;1,0171;2,13
21,968653;1,5344;-0,5310;0,7763;1,80
21,969120;1,1884;-0,5703;0,5883;1,44
21,985221;0,8551;-0,5465;0,4577;1,11
21,985601;0,4782;-0,5015;0,3652;0,78
22,002117;0,1598;-0,5299;0,2680;0,61
22,002479;-0,1605;-0,6074;0,0898;0,63
22,018991;-0,4044;-0,7387;-0,1545;0,86
22,035218;-0,5659;-0,9243;-0,4736;1,18
22,035629;-0,7093;-1,0690;-0,8480;1,54
22,051572;-0,7703;-1,2303;-1,2871;1,94
22,051955;-0,8250;-1,3744;-1,7679;2,39
22,067830;-0,7952;-1,5155;-2,2481;2,83
22,084936;-0,7186;-1,6331;-2,8971;3,40
22,101621;-0,6711;-1,6142;-3,0580;3,52
22,117888;-0,6859;-1,4729;-3,0475;3,45
22,134168;-0,9526;-1,3218;-2,7557;3,20
22,149663;-1,1024;-1,2106;-2,5272;3,01
22,150053;-1,2142;-1,1294;-2,2988;2,83
22,165079;-1,2223;-1,0738;-2,1177;2,67
22,165503;-1,1658;-1,0251;-1,9503;2,49
22,181456;-1,0493;-0,9873;-1,8158;2,32
22,198110;-0,9200;-0,9309;-1,6622;2,12
22,198493;-0,8059;-0,9031;-1,5234;1,95
22,214877;-0,7412;-0,8889;-1,3897;1,81
22,215271;-0,6872;-0,7830;-1,1994;1,59
22,230658;-0,6374;-0,6048;-0,9051;1,26
22,246222;-0,5719;-0,4121;-0,5500;0,89
22,246685;-0,5343;-0,2049;-0,2009;0,61
22,261794;-0,4863;-0,0540;0,0940;0,50
22,262206;-0,4909;0,0510;0,3585;0,61
22,277996;-0,4827;0,1636;0,5354;0,74
22,295061;-0,4532;0,2941;0,6724;0,86
22,295480;-0,4464;0,4576;0,7932;1,02
22,311756;-0,4535;0,6446;0,9219;1,21
22,312283;-0,5324;0,8027;1,0205;1,40
22,327991;-0,6072;0,8551;1,0939;1,52
22,343515;-0,2463;1,1383;1,2947;1,74
22,359907;0,0728;1,3252;1,4584;1,97
22,360440;0,2905;1,3195;1,6041;2,10
22,376795;0,3257;1,1220;1,7316;2,09
22,377254;0,2137;0,8486;1,9178;2,11
22,393691;-0,0056;0,6299;2,1675;2,26
22,410494;-0,2542;0,4336;2,4711;2,52
22,411075;-0,3812;0,1825;2,7386;2,77
22,427157;-0,4465;-0,0644;3,0243;3,06
22,427572;-0,3725;-0,2267;3,3496;3,38
22,444397;-0,2867;-0,4342;3,5636;3,60
22,444811;-0,1877;-0,6483;3,6159;3,68
22,462257;-0,2359;-0,7994;3,4119;3,51
22,462782;-0,2425;-1,0233;2,9477;3,13
22,480008;-0,1688;-1,1283;2,4144;2,67
22,485075;-0,1362;-1,2132;1,7636;2,14
22,499044;-0,1277;-1,2701;1,0270;1,64
22,515290;-0,1265;-1,2957;0,2364;1,32
22,515610;-0,0468;-1,2385;-0,5194;1,34
22,531313;0,0465;-1,1150;-1,1891;1,63
22,531637;0,1155;-0,9842;-1,7836;2,04
22,547375;0,1025;-0,9389;-2,3371;2,52
22,565834;-0,0221;-0,8901;-2,7884;2,93
22,566233;-0,2322;-0,8219;-3,0328;3,15
22,582415;-0,4319;-0,7817;-3,1418;3,27
22,582830;-0,6597;-0,7367;-3,1767;3,33
22,598661;-0,8524;-0,7209;-3,1420;3,33
22,615269;-1,0689;-0,7072;-3,0681;3,33
22,616111;-1,0325;-0,6967;-3,0096;3,26
22,630986;-0,9451;-0,6381;-2,8947;3,11
22,646968;-0,8282;-0,5528;-2,7322;2,91
22,647321;-0,6889;-0,4198;-2,4784;2,61
22,663407;-0,5974;-0,3192;-2,1753;2,28
22,663820;-0,5752;-0,2490;-1,9273;2,03
22,679482;-0,5894;-0,1404;-1,7098;1,81
22,696110;-0,6012;0,0330;-1,4603;1,58
22,696606;-0,5852;0,3037;-1,2886;1,45
22,712405;-0,4938;0,5431;-1,1617;1,37
22,712880;-0,4060;0,7771;-1,0949;1,40
22,728709;-0,2305;0,9940;-1,0843;1,49
22,745712;-0,0578;1,2308;-1,0352;1,61
22,746143;0,1633;1,4388;-0,9248;1,72
22,763220;0,3556;1,5160;-0,7634;1,73
22,763634;0,5797;1,5268;-0,5372;1,72
22,782306;0,8089;1,5626;-0,1843;1,77
22,782745;0,9904;1,5937;0,2241;1,89
22,798761;1,1574;1,6231;0,6124;2,09
22,814746;1,4377;1,7935;1,2653;2,62
22,830292;1,5464;1,9405;1,5689;2,94
22,830782;1,5925;2,1029;1,8060;3,20
22,846774;1,5696;2,2276;2,0094;3,39
22,847199;1,5467;2,3246;2,2691;3,60
22,863116;1,5463;2,4319;2,5604;3,85
22,879366;1,5717;2,4965;2,9028;4,14
22,879872;1,6679;2,5169;3,2776;4,46
22,895940;1,7013;2,4532;3,6477;4,71
22,896419;1,5758;2,2710;3,8566;4,74
22,911907;1,3246;1,9233;3,8815;4,53
22,927629;1,0582;1,5786;3,8041;4,25
22,928113;0,8597;1,3200;3,5863;3,92
22,943588;0,6726;1,1499;3,2516;3,51
22,943977;0,4201;0,9424;2,8372;3,02
22,959489;0,1624;0,6868;2,3993;2,50
22,975743;0,0609;0,4704;2,0186;2,07
22,976229;0,2556;0,3159;1,7434;1,79
22,992027;0,6344;0,2343;1,5172;1,66
22,992483;0,9401;0,1561;1,2927;1,61
23,008389;1,0618;0,0330;1,0124;1,47
23,025193;0,8254;-0,1970;0,3579;0,92
23,041506;0,6734;-0,2851;0,0289;0,73
23,041919;0,5971;-0,3150;-0,2163;0,71
23,057776;0,5878;-0,3528;-0,3540;0,77
23,058153;0,5671;-0,4030;-0,4172;0,81
23,073719;0,5379;-0,5276;-0,4582;0,88
23,089958;0,4392;-0,7506;-0,5386;1,02
23,090381;0,3404;-1,0062;-0,5766;1,21
23,106963;0,2499;-1,2823;-0,6097;1,44
23,107354;0,1252;-1,4861;-0,7038;1,65
23,123424;0,0755;-1,6534;-0,8489;1,86
23,123808;0,0887;-1,7667;-1,0115;2,04
23,140211;0,0993;-1,8559;-1,1584;2,19
23,156528;0,1157;-1,8839;-1,3183;2,30
23,156902;0,1232;-1,9226;-1,4815;2,43
23,172559;0,1526;-1,9050;-1,6477;2,52
23,172963;0,1566;-1,8925;-1,7832;2,61
23,188621;0,1545;-1,8068;-1,9124;2,64
23,205167;0,0668;-1,6697;-2,0689;2,66
23,205578;-0,0640;-1,5314;-2,2155;2,69
23,221468;-0,2685;-1,3800;-2,3103;2,70
23,221871;-0,4806;-1,2236;-2,3209;2,67
23,237385;-0,6388;-1,0865;-2,1904;2,53
23,253244;-0,7460;-0,9990;-1,9902;2,35
23,253645;-0,7937;-0,9827;-1,7005;2,12
23,269191;-0,8180;-1,0114;-1,3489;1,87
23,285166;-0,8459;-1,0251;-0,6949;1,50
23,300969;-0,8569;-1,0075;-0,4819;1,41
23,301333;-0,9291;-0,9389;-0,3762;1,37
23,316335;-1,0395;-0,8369;-0,3589;1,38
23,316709;-1,1724;-0,6893;-0,3976;1,42
23,332566;-1,2896;-0,5023;-0,4459;1,45
23,348491;-1,3805;-0,3156;-0,5007;1,50
23,348855;-1,3992;-0,1074;-0,4917;1,49
23,367640;-1,3553;0,0473;-0,3529;1,40
23,368065;-1,2276;0,1344;-0,1133;1,24
23,386849;-1,0791;0,1674;0,1607;1,10
23,387280;-0,8923;0,1598;0,4077;0,99
23,407888;-0,7085;0,1630;0,5758;0,93
23,408291;-0,5174;0,1714;0,6370;0,84
23,427940;-0,2536;0,2604;0,6969;0,79
23,428338;0,0941;0,4998;0,7844;0,93
23,444223;0,3288;0,7261;0,8945;1,20
23,444579;0,3671;0,8301;1,0361;1,38
23,460916;0,3069;0,8656;1,2371;1,54
23,477433;0,0037;0,7764;1,6695;1,84
23,477971;-0,1571;0,6281;1,8968;2,00
23,497369;-0,2847;0,4270;2,1271;2,19
23,497748;-0,2831;0,2293;2,3468;2,37
23,514427;-0,1424;0,0613;2,4949;2,50
23,531536;0,0487;-0,1078;2,6154;2,62
23,531924;0,1888;-0,3418;2,5944;2,62
23,548038;0,3465;-0,5801;2,4806;2,57
23,548433;0,5114;-0,8190;2,2360;2,44
23,564557;0,6182;-1,0068;1,9087;2,24
23,564948;0,6627;-1,1443;1,5081;2,01
23,584048;0,6667;-1,2989;1,0584;1,80
23,584494;0,6293;-1,3804;0,6122;1,64
23,602102;0,5443;-1,4176;0,1362;1,52
23,602488;0,4256;-1,4240;-0,3793;1,53
23,618920;0,3660;-1,3738;-0,8683;1,67
