# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 200 Hz
# Recording started at: 2025-09-19 13:30:30.698
time;ax (m/s^2);ay (m/s^2);az (m/s^2);aT (m/s^2)
38,040120;0,0906;-0,0324;0,0846;0,13
38,056212;0,0502;-0,0256;-0,0183;0,06
38,071785;0,0185;-0,0031;-0,0615;0,06
38,072126;-0,0266;0,0375;-0,0990;0,11
38,087997;-0,0754;0,0583;-0,1216;0,15
38,088991;-0,0899;0,0733;-0,1295;0,17
38,103580;-0,1176;0,0921;-0,1320;0,20
38,119597;-0,1208;0,0863;-0,1340;0,20
38,119944;-0,1235;0,0753;-0,0837;0,17
38,135761;-0,0974;0,0545;-0,0577;0,13
38,136714;-0,1139;0,0527;0,0102;0,13
38,151761;-0,0687;0,0411;0,0672;0,10
38,167939;-0,0853;0,0391;0,1042;0,14
38,168333;-0,0497;0,0229;0,1214;0,13
38,183558;-0,0193;-0,0072;0,1521;0,15
38,184644;0,0057;-0,0036;0,1443;0,14
38,199060;0,0206;-0,0185;0,1549;0,16
38,215302;0,0444;0,0002;0,1365;0,14
38,215758;0,0346;-0,0047;0,0992;0,11
38,231291;0,0342;0,0049;0,0624;0,07
38,250222;0,0150;0,0003;-0,0274;0,03
38,267686;-0,0084;-0,0140;-0,0475;0,05
38,283297;-0,0025;-0,0049;-0,0767;0,08
38,289936;0,0262;-0,0332;-0,0672;0,08
38,299556;0,0400;-0,0327;-0,0720;0,09
38,315287;0,0205;-0,0085;-0,0531;0,06
38,331543;0,0249;-0,0270;-0,0439;0,06
38,331837;0,0198;-0,0029;-0,0392;0,04
38,346597;0,0334;-0,0168;-0,0435;0,06
38,347552;0,0281;-0,0071;-0,0475;0,06
38,361902;0,0134;-0,0115;-0,0512;0,05
38,377076;0,0317;-0,0111;-0,0359;0,05
38,377394;0,0355;-0,0293;-0,0019;0,05
38,393071;0,0345;-0,0331;0,0078;0,05
38,409512;0,0099;-0,0319;0,0358;0,05
38,409879;-0,0049;-0,0261;0,0489;0,06
38,425662;-0,0053;-0,0250;0,0477;0,05
38,441184;0,0032;-0,0042;0,0543;0,05
38,457306;0,0073;0,0013;0,0477;0,05
38,457606;-0,0357;-0,0073;0,0361;0,05
38,473644;-0,0166;-0,0066;0,0105;0,02
38,473974;-0,0072;0,0269;-0,0145;0,03
38,489701;-0,0119;0,0220;-0,0339;0,04
38,505091;-0,0210;-0,0113;-0,0386;0,05
38,505403;-0,0253;-0,0253;-0,0289;0,05
38,521112;-0,0296;-0,0389;-0,0242;0,05
38,521413;0,0038;-0,0287;-0,0151;0,03
38,537555;0,0225;0,0050;-0,0016;0,02
38,553631;0,0361;0,0240;0,0020;0,04
38,554031;0,0260;0,0380;-0,0037;0,05
38,569686;0,0302;-0,0049;-0,0043;0,03
38,569984;0,0249;0,0048;0,0047;0,03
38,585556;0,0288;-0,0419;0,0137;0,05
38,601717;0,0277;-0,0499;0,0226;0,06
38,602021;0,0170;-0,0338;0,0451;0,06
38,617816;0,0063;-0,0320;0,0624;0,07
38,618136;0,0098;-0,0253;0,0508;0,06
38,633250;-0,0291;-0,0093;0,0390;0,05
38,649075;-0,0343;0,0110;0,0180;0,04
38,649386;-0,0299;0,0308;-0,0309;0,05
38,665505;-0,0159;0,0311;-0,0784;0,09
38,681285;-0,0350;0,0264;-0,1226;0,13
38,697197;-0,0535;0,0449;-0,1105;0,13
38,697531;-0,0290;0,0440;-0,0888;0,10
38,712927;-0,0283;0,0240;-0,0675;0,08
38,713287;-0,0414;0,0182;-0,0233;0,05
38,728445;-0,0165;0,0170;0,0152;0,03
38,745111;0,0080;-0,0077;0,0340;0,04
38,745471;0,0085;-0,0177;0,0571;0,06
38,761113;0,0136;-0,0557;0,0655;0,09
38,761464;0,0090;-0,0503;0,0782;0,09
38,777117;0,0230;-0,0354;0,0671;0,08
38,792575;0,0178;-0,0440;0,0700;0,08
38,792957;0,0173;-0,0147;0,0352;0,04
38,808346;0,0027;-0,0235;-0,0082;0,03
38,808736;0,0071;-0,0087;-0,0368;0,04
38,824409;0,0163;-0,0178;-0,0553;0,06
38,839810;-0,0029;0,0015;-0,0545;0,05
38,840165;0,0254;0,0155;-0,0442;0,05
38,856186;-0,0031;0,0057;-0,0526;0,05
38,871955;0,0067;-0,0042;-0,0078;0,01
38,887656;0,0209;-0,0187;0,0166;0,03
38,903576;0,0530;-0,0606;0,0686;0,11
38,919984;0,0505;-0,0570;0,1082;0,13
38,936187;0,0393;-0,0501;0,1104;0,13
38,936503;0,0328;-0,0196;0,0933;0,10
38,952166;0,0217;-0,0177;0,0620;0,07
38,952513;0,0248;0,0030;0,0171;0,03
38,967961;0,0045;0,0138;-0,0128;0,02
38,983953;0,0034;0,0383;-0,0699;0,08
38,984292;-0,0116;0,0246;-0,0926;0,10
39,000137;-0,0216;0,0297;-0,1004;0,11
39,000515;-0,0077;0,0298;-0,1031;0,11
39,016470;-0,0315;0,0203;-0,0726;0,08
39,032492;-0,0406;0,0014;-0,0381;0,06
39,032856;-0,0355;0,0204;-0,0043;0,04
39,048158;-0,0115;-0,0080;0,0288;0,03
39,048528;-0,0256;-0,0029;0,0331;0,04
39,064003;-0,0159;0,0020;0,0374;0,04
39,080069;-0,0253;-0,0026;0,0744;0,08
39,080430;-0,0062;-0,0023;0,0777;0,08
39,095863;-0,0017;-0,0066;0,0712;0,07
39,111694;0,0210;0,0174;0,0118;0,03
39,128460;0,0204;0,0175;0,0022;0,03
39,144488;-0,0415;-0,0339;0,0160;0,06
39,160431;-0,0127;0,0009;0,0325;0,03
39,176040;-0,0079;0,0247;0,0168;0,03
39,176432;-0,0217;0,0195;0,0109;0,03
39,191833;0,0027;0,0469;-0,0043;0,05
39,192220;0,0034;0,0125;-0,0376;0,04
39,207615;0,0181;-0,0121;-0,0463;0,05
39,223470;0,0420;-0,0079;-0,0404;0,06
39,223822;0,0606;-0,0178;-0,0205;0,07
39,239872;0,0598;-0,0555;0,0178;0,08
39,240214;0,0494;-0,0404;0,0456;0,08
39,255897;0,0203;-0,0396;0,0679;0,08
39,272110;0,0199;-0,0341;0,0845;0,09
39,272432;0,0195;-0,0379;0,0722;0,08
39,287775;0,0145;-0,0277;0,0130;0,03
39,303651;0,0188;-0,0130;-0,0685;0,07
39,319333;0,0420;-0,0080;-0,1050;0,11
39,336017;0,0401;0,0017;-0,1049;0,11
39,352331;0,0013;-0,0078;-0,0393;0,04
39,368488;0,0061;-0,0079;-0,0144;0,02
39,368855;-0,0127;0,0014;0,0100;0,02
39,384262;0,0019;-0,0036;0,0149;0,02
39,384586;0,0020;-0,0132;0,0150;0,02
39,399992;0,0114;-0,0179;0,0153;0,03
39,416009;-0,0123;-0,0035;0,0157;0,02
39,416345;0,0068;0,0105;-0,0027;0,01
39,431695;-0,0167;0,0194;-0,0112;0,03
39,432100;-0,0209;0,0046;-0,0192;0,03
39,447617;-0,0108;-0,0054;0,0152;0,02
39,451673;-0,0101;0,0034;0,0298;0,03
39,465709;-0,0188;0,0167;0,0251;0,04
39,479999;-0,0177;0,0155;0,0250;0,03
39,480314;-0,0259;0,0094;0,0439;0,05
39,495956;-0,0009;-0,0013;0,0484;0,05
39,511189;0,0000;-0,0025;0,0481;0,05
39,511601;0,0103;-0,0223;0,0523;0,06
39,526872;0,0016;-0,0323;0,0423;0,05
39,543742;0,0447;-0,0185;0,0455;0,07
39,559247;0,0396;-0,0045;0,0491;0,06
39,575328;0,0296;0,0093;0,0323;0,04
39,590669;0,0014;0,0267;-0,0212;0,03
39,606619;0,0254;0,0209;-0,0541;0,06
39,606982;0,0162;0,0198;-0,0529;0,06
39,622817;0,0073;0,0374;-0,0469;0,06
39,623127;0,0175;0,0216;-0,0314;0,04
39,639702;0,0369;-0,0082;-0,0162;0,04
39,655949;0,0465;-0,0090;-0,0014;0,05
39,656287;0,0324;-0,0286;0,0275;0,05
39,671908;0,0466;-0,0384;0,0276;0,07
39,672274;0,0369;-0,0336;0,0698;0,09
39,687616;0,0505;-0,0567;0,1065;0,13
39,703918;0,0590;-0,0463;0,1139;0,14
39,704262;0,0342;-0,0309;0,1348;0,14
39,720165;0,0425;-0,0391;0,1172;0,13
39,720527;0,0458;-0,0327;0,1185;0,13
39,735002;0,0536;-0,0263;0,0870;0,11
39,750686;0,0421;-0,0526;0,0606;0,09
39,751038;0,0118;-0,0593;0,0485;0,08
39,767222;-0,0183;-0,0562;0,0315;0,07
39,783185;-0,0210;0,0151;-0,0254;0,04
39,799781;-0,0409;0,0403;-0,0648;0,09
39,816108;-0,1066;0,0455;-0,1359;0,18
39,831594;-0,0894;0,0161;-0,1780;0,20
39,832640;-0,0737;0,0203;-0,1648;0,18
39,847602;-0,0580;0,0195;-0,1186;0,13
39,863508;-0,0848;0,0090;-0,0825;0,12
39,863882;-0,0826;0,0314;-0,0472;0,10
39,879654;-0,0662;0,0156;-0,0172;0,07
39,894705;-0,0639;0,0139;0,0027;0,07
39,895057;-0,0474;0,0168;0,0081;0,05
39,910803;-0,0216;0,0100;-0,0004;0,02
39,911203;0,0086;-0,0110;-0,0085;0,02
39,926683;0,0476;-0,0128;-0,0209;0,05
39,942799;0,0716;-0,0143;-0,0046;0,07
39,943110;0,0715;-0,0202;0,0347;0,08
39,959312;0,0571;-0,0399;0,0494;0,09
39,959673;0,0617;-0,0262;0,0635;0,09
39,975809;0,0333;-0,0597;0,0628;0,09
39,991963;-0,0082;-0,0830;0,0281;0,09
39,998286;-0,0169;-0,1153;0,0091;0,12
40,019225;0,0026;-0,1138;-0,0053;0,11
40,019758;0,0450;-0,0461;-0,0010;0,06
40,041681;0,0678;0,0066;-0,0343;0,08
40,061386;-0,0472;-0,1067;-0,0920;0,15
40,061776;-0,0847;-0,2032;-0,1031;0,24
40,082268;-0,0344;-0,0930;-0,0810;0,13
40,082630;-0,1019;0,0381;-0,1412;0,18
40,103140;-0,1718;0,1515;-0,1949;0,30
40,103733;-0,1734;0,2096;-0,2368;0,36
40,124123;-0,1128;0,2277;-0,2761;0,38
40,124521;-0,0574;0,1553;-0,2707;0,32
40,140163;0,0062;0,0843;-0,2124;0,23
40,155593;-0,0105;0,0439;-0,0262;0,05
40,171549;0,0003;0,0453;0,1234;0,13
40,171905;0,0063;0,0561;0,2650;0,27
40,187582;0,0076;0,0621;0,3841;0,39
40,187965;0,0232;0,0727;0,4432;0,45
40,202534;0,0198;0,0315;0,4483;0,45
40,218129;0,0635;-0,0184;0,4006;0,41
40,218489;0,0922;-0,0342;0,3486;0,36
40,233055;0,1293;-0,0538;0,2879;0,32
40,248859;0,1323;-0,0442;0,2046;0,25
40,249206;0,1114;-0,0814;0,1460;0,20
40,265085;0,0578;-0,0615;0,1026;0,13
40,265464;0,0194;-0,0515;0,0832;0,10
40,280982;-0,0084;-0,0515;0,0918;0,11
40,296491;0,0257;-0,0706;0,0432;0,09
40,296871;0,0640;-0,0472;0,0232;0,08
40,312189;0,0548;-0,0525;-0,0201;0,08
40,312579;0,0552;-0,0719;-0,0767;0,12
40,327849;0,0509;-0,0675;-0,1318;0,16
40,343827;0,0889;-0,0678;-0,1759;0,21
40,344201;0,0559;-0,0450;-0,2045;0,22
40,359669;0,0284;-0,0512;-0,2040;0,21
40,375267;0,0647;-0,0503;-0,1517;0,17
40,391573;0,0800;-0,0475;-0,1528;0,18
40,391948;0,1278;-0,0634;-0,1352;0,20
40,408133;0,1370;-0,0882;-0,1177;0,20
40,408498;0,1409;-0,0792;-0,1141;0,20
40,423990;0,1488;-0,0887;-0,0868;0,19
40,439606;0,1419;-0,0972;-0,0690;0,19
40,439985;0,1487;-0,0721;-0,0138;0,17
40,455432;0,1030;-0,0843;0,0447;0,14
40,455843;0,0482;-0,0769;0,0638;0,11
40,471609;0,0128;-0,0831;0,0821;0,12
40,475598;-0,0177;-0,0653;0,0716;0,10
40,487637;-0,0246;-0,0520;0,0894;0,11
40,504050;-0,0365;-0,0102;0,0412;0,06
40,504441;-0,0297;0,0124;0,0456;0,06
40,519974;-0,0890;0,0583;0,0078;0,11
40,535077;-0,1332;0,0845;-0,0105;0,16
40,535766;-0,1902;0,1521;-0,0377;0,25
40,551899;-0,2408;0,2035;-0,0689;0,32
40,552303;-0,2332;0,2434;-0,0615;0,34
40,568162;-0,2620;0,2812;-0,0444;0,39
40,584589;-0,2189;0,2654;-0,0180;0,34
40,584929;-0,1805;0,2445;0,0268;0,31
40,600320;-0,1517;0,2281;0,0848;0,29
40,616080;-0,1824;0,1468;0,2250;0,32
40,632013;-0,1563;0,1393;0,2878;0,36
40,647932;-0,0856;0,0911;0,3240;0,35
40,663824;-0,0157;-0,0271;0,2817;0,28
40,679526;0,0322;-0,0701;0,2551;0,27
40,679878;0,1494;-0,0833;0,2655;0,32
40,695773;0,1791;-0,1000;0,2466;0,32
40,696149;0,1842;-0,0779;0,2179;0,30
40,711703;0,1463;-0,1121;0,1710;0,25
40,728058;0,1042;-0,0984;0,0874;0,17
40,728409;0,0625;-0,1224;0,0292;0,14
40,744021;0,0169;-0,1556;-0,0699;0,17
40,744365;0,0143;-0,1741;-0,1670;0,24
40,759168;0,0164;-0,1593;-0,2621;0,31
40,775637;0,0843;-0,1307;-0,3547;0,39
40,775950;0,1039;-0,1074;-0,4069;0,43
40,791852;0,1327;-0,0659;-0,4472;0,47
40,792161;0,1374;-0,0817;-0,4100;0,44
40,807852;0,1279;-0,0834;-0,3203;0,35
40,823554;0,1375;-0,0852;-0,2221;0,27
40,823863;0,1468;-0,1152;-0,1207;0,22
40,839319;0,1558;-0,1537;-0,0167;0,22
40,855331;0,2598;-0,1049;0,1282;0,31
40,871620;0,2930;-0,1126;0,1748;0,36
40,871948;0,2732;-0,1053;0,1874;0,35
40,887594;0,2154;-0,0973;0,2042;0,31
40,887948;0,2004;-0,0934;0,1827;0,29
40,903728;0,1615;-0,0748;0,1613;0,24
40,919593;0,1089;-0,0750;0,1399;0,19
40,919920;0,0664;-0,0654;0,1373;0,17
40,935786;0,0338;-0,0699;0,1109;0,14
40,936101;0,0394;-0,0695;0,0937;0,12
40,951989;0,0446;-0,0545;0,1187;0,14
40,968082;0,0445;-0,0486;0,1289;0,14
40,968394;0,0204;-0,0564;0,1012;0,12
40,983643;-0,0225;-0,0542;0,0928;0,11
40,983976;-0,0510;-0,0563;0,1126;0,14
41,000068;-0,1216;-0,0486;0,0987;0,16
41,015984;-0,1770;-0,0455;0,0607;0,19
41,016292;-0,2174;-0,0188;0,0038;0,22
41,032103;-0,2286;0,0920;-0,0907;0,26
41,032438;-0,2533;0,1532;-0,1884;0,35
41,047838;-0,2812;0,2499;-0,3072;0,49
41,063266;-0,2792;0,2774;-0,4363;0,59
41,063765;-0,3184;0,2462;-0,5136;0,65
41,079147;-0,2853;0,2141;-0,5075;0,62
41,095676;-0,2474;0,0795;-0,3250;0,42
41,111585;-0,2794;0,0900;-0,2172;0,37
41,111931;-0,2629;0,0946;-0,0973;0,30
41,127215;-0,2037;0,0890;0,0062;0,22
41,127661;-0,1214;0,0831;0,0604;0,16
41,142748;-0,0687;0,0770;0,0809;0,13
41,159206;-0,0073;0,0380;0,0966;0,10
41,159591;0,0294;0,0045;0,0983;0,10
41,175520;0,0838;-0,0562;0,0950;0,14
41,175862;0,1038;-0,0821;0,1102;0,17
41,190930;0,0947;-0,0693;0,1338;0,18
41,207595;0,0948;-0,0514;0,1514;0,19
41,207928;0,1089;-0,0243;0,1445;0,18
41,223783;0,0993;-0,0022;0,1418;0,17
41,224104;0,1134;0,0054;0,1013;0,15
41,239681;0,1132;0,0034;0,0663;0,13
41,255596;0,1176;-0,0126;0,0417;0,13
41,255922;0,1358;-0,0375;0,0084;0,14
41,271120;0,1533;-0,0616;0,0274;0,17
41,286927;0,1210;-0,0555;0,0686;0,15
41,303909;0,0814;-0,0781;0,0907;0,14
41,320002;0,0788;-0,0424;0,0944;0,13
41,335730;0,0481;-0,0081;0,0315;0,06
41,351713;0,0285;-0,0125;0,0059;0,03
41,352049;0,0422;-0,0169;-0,0239;0,05
41,368360;0,0370;-0,0260;-0,0530;0,07
41,368694;0,0271;-0,0444;-0,0624;0,08
41,384200;0,0175;-0,0345;-0,0664;0,08
41,385189;0,0317;-0,0532;-0,0467;0,08
41,399821;0,0455;-0,0573;-0,0085;0,07
41,415202;0,0589;-0,0562;0,0240;0,08
41,415585;0,0811;-0,0735;0,0507;0,12
41,431859;0,0601;-0,0806;0,0531;0,11
41,447941;0,0440;-0,0590;0,0503;0,09
41,448312;0,0232;-0,0563;0,0429;0,07
41,463805;0,0120;-0,0347;0,0122;0,04
41,464158;-0,0039;-0,0085;-0,0084;0,01
41,480036;0,0133;0,0409;-0,0378;0,06
41,495872;-0,0090;0,0529;-0,0804;0,10
41,500425;-0,0572;0,0583;-0,1172;0,14
41,511532;-0,0713;0,0773;-0,1199;0,16
41,527625;-0,0849;0,0673;-0,1176;0,16
41,543875;-0,0744;0,0476;-0,0868;0,12
41,544243;-0,0874;0,0469;-0,0610;0,12
41,559819;-0,1002;0,0131;-0,0217;0,10
41,560168;-0,0985;0,0082;0,0260;0,10
41,575886;-0,1063;-0,0154;0,0632;0,12
41,576985;-0,0997;0,0365;0,0759;0,13
41,592942;-0,0835;0,0638;0,0601;0,12
41,609220;-0,0812;0,1087;0,0307;0,14
41,609522;-0,0738;0,0957;-0,0021;0,12
41,624910;-0,0660;0,0306;-0,0380;0,08
41,625215;-0,0395;-0,0148;-0,0210;0,05
41,640598;0,0051;-0,0684;0,0236;0,07
41,656525;0,0296;-0,0921;0,0990;0,14
41,656818;0,0391;-0,0863;0,1434;0,17
41,672015;0,0434;-0,0426;0,1481;0,16
41,688097;0,0153;0,0790;0,0308;0,09
41,705035;0,0116;0,0434;-0,0365;0,06
41,721476;0,0415;-0,0866;-0,0756;0,12
41,736903;0,1102;-0,0561;-0,0628;0,14
41,752623;0,0894;-0,0409;-0,0383;0,11
41,752951;0,0409;-0,0073;-0,0236;0,05
41,768463;0,0264;-0,0123;-0,0324;0,04
41,768832;0,0169;-0,0408;-0,0126;0,05
41,784423;-0,0066;-0,0876;-0,0211;0,09
41,800502;0,0077;-0,1239;0,0033;0,12
41,800856;0,0354;-0,1120;0,0175;0,12
41,816176;0,0386;-0,0666;0,0310;0,08
41,816551;0,0604;-0,0030;0,0111;0,06
41,831821;0,0396;0,0359;-0,0034;0,05
41,847353;0,0288;0,0454;-0,0311;0,06
41,847784;-0,0099;0,0169;-0,0578;0,06
41,863591;-0,0386;-0,0346;-0,0273;0,06
41,879839;0,0264;-0,0173;-0,0016;0,03
41,895947;0,0345;0,0359;0,0217;0,05
41,911913;0,0417;0,0779;0,0162;0,09
41,927614;-0,0114;-0,0182;0,0365;0,04
41,943224;-0,0024;-0,0785;0,0887;0,12
41,943718;0,0294;-0,0900;0,1157;0,15
41,959115;0,0367;-0,0489;0,1459;0,16
41,960342;0,0297;0,0295;0,1273;0,13
41,974857;0,0089;0,0875;0,0758;0,12
41,990878;-0,0203;0,1438;0,0395;0,15
41,991229;-0,0439;0,1138;-0,0424;0,13
42,007078;-0,0433;0,0509;-0,0890;0,11
42,008278;-0,0802;-0,0254;-0,0963;0,13
42,023701;-0,0930;-0,0580;-0,0796;0,14
42,039551;-0,0539;-0,0617;-0,0400;0,09
42,039942;-0,0156;-0,0369;0,0031;0,04
42,055515;0,0033;-0,0030;0,0307;0,03
42,056459;0,0359;0,0022;0,0715;0,08
42,071247;0,0115;0,0026;0,0785;0,08
42,087929;-0,0078;-0,0064;0,0715;0,07
42,088294;-0,0268;-0,0482;0,0227;0,06
42,103966;-0,0314;-0,0611;0,0124;0,07
42,119493;0,0294;-0,0251;-0,0032;0,04
42,135580;0,0519;-0,0334;-0,0417;0,07
42,135905;0,0456;-0,0460;-0,0515;0,08
42,151757;0,0675;-0,0534;-0,0799;0,12
42,152089;0,0603;-0,0650;-0,0888;0,13
42,168016;0,0247;-0,0807;-0,0830;0,12
42,183665;0,0035;-0,0442;-0,0629;0,08
42,183992;-0,0126;0,0152;-0,0477;0,05
42,199176;-0,0186;0,0308;-0,0276;0,05
42,200184;-0,0383;0,0503;-0,0313;0,07
42,214772;-0,0198;0,0176;-0,0300;0,04
42,230867;-0,0111;-0,0005;-0,0240;0,03
42,231213;-0,0122;-0,0320;-0,0089;0,04
42,246835;0,0052;-0,0296;-0,0181;0,04
42,247959;-0,0155;0,0012;-0,0043;0,02
42,262989;-0,0452;0,0410;-0,0240;0,07
42,279137;-0,0833;0,0935;-0,0669;0,14
42,279500;-0,1013;0,1068;-0,1083;0,18
42,295753;-0,1231;0,0861;-0,1432;0,21
42,296091;-0,0830;0,0839;-0,1440;0,19
42,311594;-0,0808;0,0766;-0,1300;0,17
42,327656;-0,1301;0,0360;-0,1019;0,17
42,327990;-0,1449;0,0236;-0,0836;0,17
42,343862;-0,1167;0,0061;-0,0331;0,12
42,359720;0,0089;0,0833;0,0256;0,09
42,375859;0,0448;0,0735;0,0164;0,09
42,376209;0,0805;0,0351;0,0363;0,09
42,391760;0,1249;0,0067;0,0518;0,14
42,392150;0,1731;-0,0021;0,1239;0,21
42,407886;0,2104;-0,0666;0,1901;0,29
42,423919;0,1993;-0,1243;0,2499;0,34
42,424284;0,1969;-0,1563;0,2981;0,39
42,439632;0,2076;-0,1628;0,3297;0,42
42,440020;0,2124;-0,1254;0,3402;0,42
42,455811;0,2025;-0,0361;0,2834;0,35
42,472106;0,1690;0,0519;0,1709;0,25
42,472509;0,1223;0,1004;0,0843;0,18
42,488112;0,0533;0,0909;-0,0422;0,11
42,488498;-0,0095;0,0482;-0,1233;0,13
42,503912;-0,0474;-0,0038;-0,1882;0,19
42,520055;-0,0845;-0,0505;-0,2229;0,24
42,520463;-0,1064;-0,0876;-0,2138;0,25
42,536368;-0,1183;-0,1151;-0,1856;0,25
42,536746;-0,1203;-0,1612;-0,1109;0,23
42,552454;-0,0519;-0,1732;-0,0150;0,18
42,568103;0,0242;-0,1324;0,0918;0,16
42,568479;0,0703;-0,0962;0,1434;0,19
42,583940;0,0447;-0,0553;0,1320;0,15
42,599609;-0,0291;0,0526;0,0020;0,06
42,615921;-0,1092;0,0668;-0,1092;0,17
42,616309;-0,2152;0,0796;-0,2218;0,32
42,631926;-0,2901;0,0625;-0,3358;0,45
42,632362;-0,2918;0,1002;-0,3901;0,50
42,648426;-0,2590;0,1167;-0,4239;0,51
42,650149;-0,1785;0,1362;-0,4234;0,48
42,666993;-0,1265;0,1068;-0,4032;0,44
42,682038;-0,0557;0,0721;-0,3305;0,34
42,682355;0,0519;0,0091;-0,1969;0,20
42,697124;0,1152;-0,0669;-0,0369;0,14
42,698108;0,1581;-0,1456;0,1628;0,27
42,712101;0,2370;-0,2171;0,3391;0,47
42,727939;0,2661;-0,2433;0,4733;0,60
42,728269;0,3356;-0,2857;0,5424;0,70
42,743996;0,3316;-0,2781;0,5662;0,71
42,759951;0,3353;-0,2825;0,4988;0,66
42,760309;0,3279;-0,2470;0,4174;0,59
42,775915;0,3096;-0,2008;0,2756;0,46
42,776252;0,2481;-0,1164;0,1266;0,30
42,792036;0,1728;-0,0467;-0,0339;0,18
42,808021;0,0702;0,0173;-0,1439;0,16
42,808377;-0,0304;0,0705;-0,2419;0,25
42,824097;-0,1242;0,1221;-0,2993;0,35
42,840103;-0,2343;0,1631;-0,3464;0,45
42,855833;-0,2371;0,2139;-0,3136;0,45
42,856215;-0,2341;0,2249;-0,2474;0,41
42,871658;-0,2067;0,2063;-0,1583;0,33
42,872027;-0,2073;0,1638;-0,0518;0,27
42,887844;-0,1745;0,0933;0,0523;0,20
42,903964;-0,1797;0,0709;0,1536;0,25
42,904312;-0,1893;0,0629;0,2051;0,29
42,921667;-0,1843;0,0783;0,2218;0,30
42,922079;-0,2022;0,1210;0,2047;0,31
42,937099;-0,1907;0,1337;0,1548;0,28
42,937454;-0,1831;0,1308;0,0637;0,23
42,953232;-0,1463;0,1408;-0,0154;0,20
42,969271;-0,0764;0,0694;-0,0592;0,12
42,969638;-0,0169;-0,0200;-0,0593;0,06
42,985094;0,0461;-0,1122;0,0015;0,12
42,986125;0,1027;-0,2020;0,0836;0,24
43,000825;0,1623;-0,2091;0,1720;0,32
43,016481;0,1871;-0,1820;0,2480;0,36
43,016850;0,2203;-0,1638;0,2699;0,38
43,032521;0,2381;-0,1638;0,2533;0,38
43,049155;0,2802;-0,1939;0,1187;0,36
43,065447;0,2941;-0,1996;0,0303;0,36
43,065791;0,3205;-0,1989;-0,0466;0,38
43,081194;0,2840;-0,1496;-0,0982;0,34
43,081544;0,2190;-0,1050;-0,1531;0,29
43,097071;0,1404;-0,0888;-0,1739;0,24
43,112578;0,0911;-0,0396;-0,1892;0,21
43,112941;0,0144;-0,0055;-0,1992;0,20
43,129299;-0,0231;0,0512;-0,1946;0,20
43,129647;-0,0502;0,0641;-0,2034;0,22
43,145117;-0,0531;0,0575;-0,1879;0,20
43,160663;-0,0746;0,0791;-0,1719;0,20
43,161020;-0,0629;0,0767;-0,1180;0,15
43,176476;-0,0607;0,0931;-0,0647;0,13
43,177528;-0,0678;0,1089;0,0162;0,13
43,192540;-0,1215;0,1288;0,0860;0,20
43,208729;-0,1596;0,1337;0,1590;0,26
43,209086;-0,1638;0,1100;0,2063;0,29
43,224468;-0,1534;0,1052;0,2282;0,29
43,240159;-0,1505;0,1509;0,1934;0,29
43,256133;-0,1671;0,1534;0,1521;0,27
43,272186;-0,1326;0,1662;0,0886;0,23
43,288432;-0,1390;0,0874;0,0730;0,18
43,304220;-0,1531;0,0646;0,0604;0,18
43,304577;-0,1194;0,0747;0,0568;0,15
43,319833;-0,0905;0,0700;0,0340;0,12
43,320946;-0,0570;0,0836;-0,0028;0,10
43,335973;-0,0329;0,0870;-0,0435;0,10
43,352060;-0,0041;0,0850;-0,1062;0,14
43,352390;0,0247;0,0871;-0,1386;0,17
43,367861;0,0487;0,0320;-0,1505;0,16
43,368830;0,0583;-0,0083;-0,1380;0,15
43,383786;0,0773;-0,0671;-0,1159;0,15
43,399894;0,0961;-0,1014;-0,0565;0,15
43,400233;0,1097;-0,1303;-0,0077;0,17
43,416107;0,1651;-0,1628;0,0536;0,24
43,417037;0,2050;-0,1754;0,1039;0,29
43,432325;0,2295;-0,1916;0,1479;0,33
43,448617;0,2529;-0,2113;0,1671;0,37
43,448968;0,2657;-0,2110;0,1482;0,37
43,465220;0,3149;-0,2330;0,1296;0,41
43,481360;0,3283;-0,2253;0,1073;0,41
43,497390;0,3355;-0,2100;0,1123;0,41
43,513120;0,3040;-0,1388;0,1024;0,35
43,529090;0,1859;-0,0893;0,0726;0,22
43,545193;0,1114;-0,0383;0,0486;0,13
43,545538;0,0424;-0,0067;0,0111;0,04
43,560695;-0,0020;0,0198;-0,0396;0,04
43,561022;-0,0692;0,0222;-0,0846;0,11
43,575858;-0,1163;0,0479;-0,1143;0,17
43,591721;-0,1669;0,0868;-0,1430;0,24
43,592051;-0,2116;0,0727;-0,1427;0,27
43,607968;-0,2597;0,1006;-0,1560;0,32
43,608295;-0,2875;0,0896;-0,1454;0,33
43,624398;-0,3095;0,0732;-0,1257;0,34
43,642617;-0,3211;0,0894;-0,1109;0,35
43,642980;-0,3178;0,0999;-0,0919;0,35
43,660702;-0,2949;0,1234;-0,0826;0,33
43,660976;-0,2952;0,1269;-0,0826;0,33
43,677995;-0,2620;0,1483;-0,0914;0,31
43,678330;-0,2380;0,1355;-0,0570;0,28
43,693519;-0,2185;0,1127;-0,0135;0,25
43,709206;-0,1884;0,0624;0,0011;0,20
43,725609;-0,1356;0,0301;0,0051;0,14
43,725911;-0,0833;0,0451;0,0088;0,10
43,741815;-0,0505;0,0407;-0,0017;0,06
43,742729;-0,0179;0,0266;-0,0164;0,04
43,758254;0,0188;-0,0061;-0,0117;0,02
